날짜,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2012/09/26,"1,980.44",-10.97,-0.55,"1,973.11","1,986.28","1,968.85","1,209,791","4,851,962","1,141,196,555"
2012/09/25,"1,991.41",-12.03,-0.60,"1,994.08","2,004.26","1,988.88","528,994","4,596,751","1,147,413,338"
2012/09/24,"2,003.44",1.07,0.05,"1,996.42","2,005.45","1,977.70","482,969","4,272,565","1,154,292,327"
2012/09/21,"2,002.37",12.04,0.60,"2,000.05","2,005.11","1,991.56","649,195","4,964,441","1,153,267,051"
2012/09/20,"1,990.33",-17.55,-0.87,"1,997.65","2,004.54","1,987.94","618,389","5,363,195","1,146,250,923"
2012/09/19,"2,007.88",2.92,0.15,"2,000.20","2,012.74","1,993.91","959,922","5,811,357","1,156,471,187"
2012/09/18,"2,004.96",2.61,0.13,"1,998.30","2,005.73","1,995.83","855,269","5,112,223","1,155,105,879"
2012/09/17,"2,002.35",-5.23,-0.26,"2,005.54","2,011.50","1,997.79","881,693","6,581,189","1,153,893,803"
2012/09/14,"2,007.58",56.89,2.92,"1,994.42","2,008.97","1,991.13","1,023,863","9,187,631","1,156,966,116"
2012/09/13,"1,950.69",0.66,0.03,"1,948.27","1,955.03","1,938.74","983,078","6,096,823","1,124,489,630"
2012/09/12,"1,950.03",30.03,1.56,"1,931.44","1,953.03","1,927.75","708,399","5,253,226","1,124,103,484"
2012/09/11,"1,920.00",-4.70,-0.24,"1,920.46","1,923.09","1,912.47","718,729","4,342,536","1,107,381,958"
2012/09/10,"1,924.70",-4.88,-0.25,"1,934.63","1,937.85","1,924.70","620,841","4,325,768","1,110,189,442"
2012/09/07,"1,929.58",48.34,2.57,"1,918.36","1,929.58","1,915.56","597,675","5,882,174","1,112,760,759"
2012/09/06,"1,881.24",7.21,0.38,"1,881.54","1,888.18","1,873.49","752,888","4,251,231","1,084,687,321"
2012/09/05,"1,874.03",-33.10,-1.74,"1,894.70","1,894.70","1,874.03","624,137","4,689,668","1,080,506,783"
2012/09/04,"1,907.13",-5.58,-0.29,"1,911.47","1,916.16","1,906.22","881,536","4,690,465","1,099,297,640"
2012/09/03,"1,912.71",7.59,0.40,"1,909.06","1,921.84","1,885.03","597,138","4,250,214","1,102,301,322"
2012/08/31,"1,905.12",-1.26,-0.07,"1,897.16","1,912.24","1,896.84","659,107","4,471,842","1,098,073,004"
2012/08/30,"1,906.38",-22.16,-1.15,"1,922.82","1,922.82","1,897.07","747,759","5,013,685","1,098,305,125"
2012/08/29,"1,928.54",12.21,0.64,"1,920.49","1,931.00","1,914.82","592,385","4,877,705","1,111,060,817"
2012/08/28,"1,916.33",-1.54,-0.08,"1,922.02","1,925.70","1,910.58","611,920","4,481,779","1,103,880,063"
2012/08/27,"1,917.87",-1.94,-0.10,"1,909.02","1,925.15","1,907.50","572,932","6,022,605","1,104,541,985"
2012/08/24,"1,919.81",-22.73,-1.17,"1,921.08","1,927.10","1,913.75","631,348","4,419,263","1,106,840,712"
2012/08/23,"1,942.54",7.35,0.38,"1,934.56","1,942.97","1,924.50","604,385","4,245,147","1,119,830,449"
2012/08/22,"1,935.19",-8.03,-0.41,"1,939.60","1,947.43","1,917.48","422,801","4,094,897","1,115,623,945"
2012/08/21,"1,943.22",-3.09,-0.16,"1,954.51","1,961.07","1,942.61","407,533","3,828,105","1,120,075,754"
2012/08/20,"1,946.31",-0.23,-0.01,"1,944.67","1,949.89","1,938.25","357,941","3,826,161","1,121,324,924"
2012/08/17,"1,946.54",-11.37,-0.58,"1,964.07","1,964.07","1,941.79","372,453","4,697,053","1,121,728,936"
2012/08/16,"1,957.91",0.95,0.05,"1,956.35","1,959.92","1,947.26","430,510","4,055,062","1,128,752,856"
2012/08/14,"1,956.96",24.52,1.27,"1,942.61","1,957.15","1,939.45","341,112","4,089,112","1,128,271,456"
2012/08/13,"1,932.44",-13.96,-0.72,"1,945.33","1,946.20","1,932.40","352,650","3,152,879","1,114,255,129"
2012/08/10,"1,946.40",5.81,0.30,"1,937.89","1,948.05","1,933.93","326,529","4,049,621","1,122,381,481"
2012/08/09,"1,940.59",37.36,1.96,"1,907.13","1,947.08","1,907.13","495,272","6,518,438","1,119,109,791"
2012/08/08,"1,903.23",16.43,0.87,"1,896.58","1,919.61","1,896.56","485,570","5,626,297","1,097,977,281"
2012/08/07,"1,886.80",0.92,0.05,"1,883.82","1,891.60","1,881.66","325,270","3,525,353","1,088,393,623"
2012/08/06,"1,885.88",37.20,2.01,"1,883.62","1,894.92","1,881.86","245,574","4,182,701","1,087,882,764"
2012/08/03,"1,848.68",-20.72,-1.11,"1,846.58","1,864.13","1,843.87","257,938","3,673,627","1,066,405,975"
2012/08/02,"1,869.40",-10.53,-0.56,"1,883.68","1,885.89","1,864.86","270,464","3,390,041","1,078,498,131"
2012/08/01,"1,879.93",-2.06,-0.11,"1,870.58","1,886.32","1,867.28","291,295","3,816,142","1,084,790,566"
2012/07/31,"1,881.99",38.20,2.07,"1,845.46","1,896.83","1,842.51","359,152","5,633,706","1,086,394,780"
2012/07/30,"1,843.79",14.63,0.80,"1,847.01","1,850.27","1,841.40","337,204","3,875,817","1,063,861,034"
2012/07/27,"1,829.16",46.69,2.62,"1,812.98","1,829.16","1,805.92","397,606","4,602,745","1,054,977,770"
2012/07/26,"1,782.47",13.16,0.74,"1,778.01","1,787.20","1,766.81","409,561","3,863,427","1,028,107,064"
2012/07/25,"1,769.31",-24.62,-1.37,"1,760.22","1,785.84","1,758.99","468,021","3,842,057","1,020,501,864"
2012/07/24,"1,793.93",4.49,0.25,"1,784.47","1,796.02","1,781.60","490,621","4,172,879","1,034,810,655"
2012/07/23,"1,789.44",-33.49,-1.84,"1,799.24","1,799.24","1,780.01","502,128","3,651,275","1,031,954,035"
2012/07/20,"1,822.93",-0.03,0.00,"1,823.95","1,830.26","1,818.84","412,102","3,646,405","1,050,970,343"
2012/07/19,"1,822.96",28.05,1.56,"1,820.84","1,830.09","1,815.71","488,683","4,724,744","1,050,949,411"
2012/07/18,"1,794.91",-27.05,-1.48,"1,821.28","1,827.95","1,790.36","454,661","4,457,597","1,034,867,687"
2012/07/17,"1,821.96",4.17,0.23,"1,808.63","1,835.64","1,802.07","412,609","4,832,966","1,050,199,042"
2012/07/16,"1,817.79",4.90,0.27,"1,820.34","1,821.84","1,807.11","268,353","3,255,304","1,047,725,143"
2012/07/13,"1,812.89",27.50,1.54,"1,790.98","1,820.66","1,773.67","348,543","4,718,750","1,044,743,880"
2012/07/12,"1,785.39",-41.00,-2.24,"1,827.82","1,830.77","1,785.32","320,828","4,358,847","1,028,668,795"
2012/07/11,"1,826.39",-3.06,-0.17,"1,825.53","1,827.60","1,813.79","336,687","3,358,554","1,051,690,095"
2012/07/10,"1,829.45",-6.68,-0.36,"1,843.77","1,845.94","1,823.79","368,859","3,372,766","1,053,408,426"
2012/07/09,"1,836.13",-22.07,-1.19,"1,840.30","1,844.32","1,833.11","282,036","3,317,177","1,057,173,473"
2012/07/06,"1,858.20",-17.29,-0.92,"1,877.74","1,880.36","1,850.10","340,653","3,635,830","1,070,261,267"
2012/07/05,"1,875.49",1.04,0.06,"1,870.53","1,878.13","1,866.91","324,184","3,654,491","1,080,125,975"
2012/07/04,"1,874.45",6.63,0.35,"1,875.52","1,881.68","1,871.84","336,135","4,585,139","1,079,555,523"
2012/07/03,"1,867.82",16.17,0.87,"1,858.70","1,871.08","1,858.44","348,202","4,876,713","1,075,734,341"
2012/07/02,"1,851.65",-2.36,-0.13,"1,864.73","1,865.93","1,851.28","273,628","3,608,516","1,066,660,642"
2012/06/29,"1,854.01",34.83,1.91,"1,808.61","1,854.01","1,801.63","320,633","4,391,617","1,068,289,005"
2012/06/28,"1,819.18",1.53,0.08,"1,826.37","1,827.35","1,806.08","309,660","3,195,505","1,047,795,578"
2012/06/27,"1,817.65",-0.16,-0.01,"1,815.70","1,821.47","1,795.16","319,484","4,308,728","1,046,790,699"
2012/06/26,"1,817.81",-7.57,-0.41,"1,818.51","1,826.66","1,814.46","313,272","3,648,160","1,046,665,325"
2012/06/25,"1,825.38",-22.01,-1.19,"1,842.76","1,842.76","1,813.41","291,234","4,152,682","1,050,785,207"
2012/06/22,"1,847.39",-41.76,-2.21,"1,861.44","1,863.57","1,843.57","300,707","4,348,370","1,063,610,778"
2012/06/21,"1,889.15",-14.97,-0.79,"1,895.51","1,900.44","1,879.65","390,169","3,948,385","1,087,804,494"
2012/06/20,"1,904.12",12.35,0.65,"1,908.19","1,908.19","1,895.27","367,741","3,705,294","1,096,458,949"
2012/06/19,"1,891.77",0.06,0.00,"1,885.56","1,895.32","1,883.56","380,909","3,535,400","1,089,324,563"
2012/06/18,"1,891.71",33.55,1.81,"1,892.91","1,901.11","1,887.05","376,281","4,440,194","1,088,974,318"
2012/06/15,"1,858.16",-13.32,-0.71,"1,871.48","1,871.48","1,847.19","452,511","4,777,990","1,070,011,532"
